genre,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,cluster,closest_mood
Country,Derek Wales,Ridin Around,16fcFkS2BVESJR8WfSUAPP,35,0.245,0.769,217966,0.622,2.99e-05,C,0.322,-6.532,0,0.0808,154.22,4/4,0.332,,
Country,Rittz,My Window,27tQwT6BvY1qPqBJO5UYlz,41,0.0633,0.725,256286,0.706,0.0,F,0.399,-6.717,0,0.0767,145.965,4/4,0.336,,
Country,Outlaw,Killbilly,0IpxVIG5CJJjrDs9rz0597,36,0.0596,0.847,184224,0.622,2.79e-06,B,0.334,-7.491,0,0.334,119.797,4/4,0.41,,
Dance,Ariana Grande,no tears left to cry,2qT1uLXPVPzGgFOx4jtEuo,90,0.04,0.699,205920,0.713,3.11e-06,A,0.294,-5.507,0,0.0594,121.993,4/4,0.354,,
Dance,Mark Ronson,Nothing Breaks Like a Heart (feat. Miley Cyrus),27rdGxbavYJeBphck5MZAF,92,0.00987,0.601,217467,0.794,1.36e-06,G,0.388,-5.844,0,0.0671,114.066,4/4,0.244,,
Dance,Ariana Grande,Dangerous Woman,7l94dyN2hX9c6wWcZQuOGJ,81,0.0529,0.662,235947,0.602,0.0,E,0.356,-5.369,0,0.0401,133.969,3/4,0.29,,
Dance,Shawn Mendes,Lost In Japan - Remix,575NJxNUVDqwJGdzBrlLbv,83,0.0882,0.694,201253,0.852,0.0,G,0.334,-5.34,0,0.257,107.178,4/4,0.377,,
Alternative,Alice In Chains,"Nutshell - Live at the Majestic Theatre, Brooklyn, NY - April 1996",3QAE7ypzhNZzQxOjKCGHD9,49,0.328,0.36,297107,0.548,0.217,D#,0.971,-12.938,0,0.0468,121.801,3/4,0.244,,
Alternative,RKCB,Vice,1yNola6EgzE6yd8bX779Gi,52,0.0816,0.651,183303,0.681,0.000363,E,0.246,-6.736,0,0.18,108.893,4/4,0.408,,
Alternative,Majid Jordan,Something About You,1y5g6vIm7KVdebf5bVyjWX,48,0.0888,0.575,261793,0.681,0.0,C#,0.219,-8.15,0,0.127,110.091,4/4,0.232,,
Alternative,Ab-Soul,D.R.U.G.S.,09avKKLKXaJcbeaGTmLCOs,50,0.216,0.715,356832,0.447,0.00107,A#,0.249,-10.523,0,0.166,131.99,4/4,0.417,,
Alternative,DevilDriver,Sail,0WrrIkbhC2H4WRqxqY1Xot,47,0.000664,0.458,246480,0.955,0.00989,D#,0.223,-4.211,0,0.0795,119.055,4/4,0.161,,
Alternative,Five Finger Death Punch,No One Gets Left Behind,6eujR20chVKpttKxzf0vEP,45,6.13e-06,0.424,203787,0.956,0.0156,B,0.313,-3.766,0,0.0754,155.974,4/4,0.278,,
Alternative,Art Of Dying,Die Trying,5DsD9rUwGiiWZxyDPkm48V,46,0.000198,0.313,229560,0.901,0.0,C#,0.576,-3.266,0,0.106,110.819,4/4,0.427,,
Alternative,The Mars Volta,Inertiatic Esp,16Elz7HJPLZPMylp13ewxv,48,0.00364,0.227,263773,0.853,0.000106,F#,0.665,-3.424,0,0.0949,169.51,3/4,0.419,,
Alternative,Night Riots,Colour Morning,4f6IOgyibWMOFgnuB4RKBb,47,0.0103,0.494,200182,0.739,0.000725,B,0.204,-6.612,0,0.054,171.845,4/4,0.244,,
Alternative,12 Stones,We Are One,4lhqal0Hq63U2wETCeBdG1,50,0.000141,0.458,206707,0.969,7.98e-06,F,0.229,-4.046,0,0.105,127.116,4/4,0.291,,
Alternative,Radiohead,2 + 2 = 5,37kUGdEJJ7NaMl5LFW4EA4,54,0.182,0.443,199360,0.717,5.1e-05,F,0.345,-5.498,0,0.0504,149.582,4/4,0.386,,
Alternative,Weezer,High As A Kite,4GgCug01dRWB6G6HCaNGtL,50,0.00257,0.348,227093,0.855,0.0176,D,0.248,-4.423,0,0.0483,169.818,4/4,0.161,,
Alternative,Queens of the Stone Age,My God Is The Sun,1Pc3gTtQG4Cq1x81NcXtCN,53,0.000531,0.187,235400,0.855,0.0204,B,0.361,-4.316,0,0.0624,160.9,3/4,0.257,,
Alternative,Evanescence,Whisper,1TU3KOnNwSERgNbF2Yzl7N,49,0.00599,0.301,327333,0.848,7.57e-05,D,0.266,-5.605,0,0.0742,175.079,4/4,0.383,,
Alternative,Live,Iris,5fzICQoxH3nhJjkljMwLEO,24,0.00115,0.35,259427,0.97,0.257,G,0.996,-4.896,0,0.176,134.698,4/4,0.199,,
Alternative,GoldLink,Unique,0M6gonJgoyBQsE42aWE5tW,50,0.0572,0.804,220133,0.823,0.0,B,0.418,-5.587,0,0.175,115.037,4/4,0.384,,
Alternative,Monte Booker,interstellar,4sDwmdAguqNds11dUWBFOy,44,0.198,0.584,218885,0.739,0.000663,C#,0.262,-9.826,0,0.126,142.762,4/4,0.387,,
Alternative,Badflower,Drop Dead,7LYHvbE3SSA9RExeCh61oe,43,0.00114,0.402,206107,0.893,0.00179,E,0.294,-5.905,0,0.0675,151.074,4/4,0.311,,
Alternative,System Of A Down,Tentative,11WZXXvGyrtUBp15TtojxA,50,0.0448,0.305,216533,0.962,0.0,C#,0.37,-2.076,0,0.0988,158.618,4/4,0.0797,,
Alternative,Killswitch Engage,The Arms of Sorrow,42lC6bnDdAjRqZtsFe1tmg,51,6.53e-05,0.499,224120,0.963,0.000507,F,0.608,-2.729,0,0.0578,123.981,4/4,0.16,,
Alternative,Godsmack,Eye Of The Storm,1JNcgfweiGeahZrSoFPiNH,46,0.000713,0.509,201290,0.956,0.0,C#,0.357,-4.123,0,0.184,116.94,4/4,0.208,,
Alternative,Danny Brown,Ain't it Funny,7ItFoQDmQIh3MAPsxiP6Vt,51,0.0108,0.483,177025,0.841,2.71e-06,F,0.382,-5.115,0,0.0964,114.382,4/4,0.204,,
Alternative,Live,The Dam At Otter Creek,1kYt4Nh1lb58s2yA5L4cHH,13,0.0102,0.365,283707,0.635,0.339,F,0.847,-8.33,0,0.0558,111.569,4/4,0.269,,
Alternative,Live,Shit Towne,6AvNMpar62hkXj9ffKBUXp,16,0.00321,0.233,266973,0.965,0.287,A#,0.634,-3.538,0,0.098,133.698,4/4,0.266,,
Alternative,Octavian,Feel It (feat. Theophilus London),3jjLiYTXT40uXL7KllGzs9,61,0.0326,0.722,187555,0.612,0.0,F,0.276,-6.807,0,0.0576,112.001,4/4,0.358,,
Alternative,Avenged Sevenfold,Sidewinder,6rujTb9hJa0XdUNtPftz4M,47,0.00184,0.537,421653,0.953,3.53e-05,D,0.334,-4.335,0,0.0654,123.163,4/4,0.397,,
Alternative,Run The Jewels,Jeopardy,57RpLj5SoWQeweNskxXfOp,45,0.106,0.422,201987,0.705,0.0,A#,0.313,-8.444,0,0.212,141.599,4/4,0.437,,
Alternative,Zacari,Heaven Sent (feat. J-Louis),5YwuJotHN5IwK5Brb25nwe,45,0.157,0.791,264202,0.614,0.567,G,0.624,-8.428,0,0.0639,118.992,4/4,0.308,,
Alternative,Radiohead,Planet Telex,05evePUsIT1cmIURp1hgu6,53,0.0206,0.429,259200,0.88,0.698,A,0.607,-8.013,0,0.109,148.965,3/4,0.255,,
Alternative,Godsmack,Moon Baby,7fujLGyPh3b45OwjFhlQ8Q,47,7.52e-05,0.262,263133,0.905,0.00117,F#,0.804,-6.829,0,0.128,162.165,4/4,0.41,,
Alternative,Big K.R.I.T.,Country Sh*t (Remix),36N2bDLedBsK9VylCszIwH,48,0.00141,0.734,242467,0.589,0.0,A#,0.363,-6.064,0,0.0405,128.034,4/4,0.22,,
Alternative,Stone Sour,Fabuless,72GH838JaxrCA8IFcXqgXm,51,0.00301,0.429,240707,0.995,9.46e-05,C#,0.321,-4.353,0,0.139,158.355,4/4,0.183,,
Alternative,Red Hot Chili Peppers,Get on Top,3s3oiCHAHLWmKZUYk1ozJG,53,0.0281,0.573,198067,0.994,0.00543,E,0.367,-0.407,0,0.342,114.563,4/4,0.416,,
Alternative,The Knocks,Awa Ni,4ob71GMH7PAokRzPhejagR,51,0.0358,0.667,219777,0.818,0.000117,C#,0.329,-6.167,0,0.131,119.005,4/4,0.43,,
Alternative,Gorillaz,White Light,7hnW9af7GuGH5lyUUTa8UH,48,0.00135,0.595,133067,0.831,0.822,B,0.34,-7.846,0,0.265,154.845,4/4,0.407,,
Alternative,Amon Amarth,Raven's Flight,1I0bU6iuH1Ct9qikfDZyJV,48,0.000615,0.477,321656,0.996,0.0998,A#,0.379,-5.076,0,0.122,120.01,4/4,0.0672,,
Alternative,Touch Sensitive,Lay Down,4HYyQcDw8baL7KsjyZZ4pv,41,0.0033,0.392,254694,0.759,0.0,F,0.364,-6.162,0,0.127,109.782,4/4,0.394,,
Alternative,The Story So Far,All Wrong,5lMx7cJFnmW8fV0EZqYGjQ,45,0.00118,0.393,182124,0.96,0.0,A#,0.405,-4.159,0,0.117,173.855,4/4,0.365,,
Alternative,From Ashes to New,I Will Show You,0PXDfyAegyLRzQ30iJFZbR,47,0.00133,0.471,191457,0.95,0.0,F,0.341,-2.925,0,0.261,129.989,4/4,0.426,,
Alternative,Mastodon,Oblivion,4Ynr1SPCeUI0W0YPeSFSIK,52,9.92e-05,0.261,346573,0.938,0.0106,F,0.301,-5.125,0,0.086,132.47,3/4,0.256,,
Alternative,Florence + The Machine,Rabbit Heart (Raise It Up),5RoLLyMmaEG4WiVMlp7r59,45,0.0553,0.607,232147,0.853,3e-05,A,0.301,-3.524,0,0.0443,116.977,4/4,0.389,,
Alternative,Kilo Kish,Taking Responsibility,09zmrCBzews6FmlENMcUTP,44,0.0908,0.559,210893,0.648,0.000313,C#,0.221,-7.393,0,0.129,188.036,4/4,0.351,,
Alternative,X Ambassadors,Unsteady - Justin Caruso Remix,3Y9smXGzIcoMzg5UhItDqh,49,0.0248,0.574,182320,0.701,3.12e-05,B,0.313,-6.038,0,0.0572,145.069,4/4,0.25,,
Alternative,Hollywood Undead,Believe,6LdLYa0TRRmv1RduGn1aaZ,50,0.00317,0.582,254360,0.814,2.21e-05,E,0.209,-6.153,0,0.0684,170.02,4/4,0.331,,
Alternative,Starset,Telepathic,4yEYEO6bRV9xkydMKdn2Z3,47,0.0132,0.271,282173,0.68,0.0,D,0.46,-8.277,0,0.0969,150.013,4/4,0.194,,
Alternative,Jhene Aiko,You Are Here,7tX9wItFwaTPCuVBneLrHs,46,0.187,0.376,219520,0.699,0.00244,E,0.33,-7.635,0,0.0745,141.085,4/4,0.133,,
Alternative,12 Stones,World So Cold,471eQ7hcJ7JdGY1NzMmUeg,48,0.498,0.202,235107,0.688,0.0,E,0.359,-4.919,0,0.0446,186.355,3/4,0.413,,
Alternative,Halestorm,Black Vultures,42rrPJg1u7rX7Rx52taVVn,46,0.000695,0.464,250882,0.982,2.49e-05,F,0.402,-2.994,0,0.0752,155.932,4/4,0.321,,
Alternative,Starset,Point Of No Return,5nxxe5YhgHKEAD9baPQbLd,42,0.00194,0.402,219920,0.941,0.0,G,0.802,-3.175,0,0.0918,139.68,4/4,0.176,,
Alternative,The Walkmen,The Rat,2YIOkqKgg3jZEFoL5qcEPT,52,0.000151,0.176,262107,0.917,0.0728,F#,0.235,-4.884,0,0.0635,168.197,4/4,0.325,,
Alternative,Starset,Halo,2jNiA1BR6Je4ZAPcOsOI3h,42,0.000104,0.377,225798,0.963,0.0,C#,0.376,-3.369,0,0.0785,151.925,4/4,0.325,,
Alternative,Catfish and the Bottlemen,Mission,3LirkthakHFNj98PIO9oan,56,0.000324,0.404,223293,0.841,0.00055,G#,0.242,-5.099,0,0.0801,127.984,3/4,0.407,,
Alternative,Lewis Del Mar,14 Faces,28nC2aXXUqvQCT3XeJs5Yd,47,0.32,0.428,217600,0.82,0.0,F,0.379,-5.504,0,0.0803,143.366,4/4,0.269,,
Alternative,Deftones,Hole in the Earth,5Bpc360LNUScK53FrM8nvB,45,5.39e-05,0.139,249320,0.937,0.0572,F#,0.349,-3.944,0,0.206,205.784,3/4,0.304,,
Alternative,Three Days Grace,Unbreakable Heart,5lmMoocYsTT0yRgfMSDizZ,49,0.0358,0.506,206213,0.838,0.0,E,0.256,-5.685,0,0.0417,140.077,4/4,0.248,,
Alternative,Casting Crowns,If We Are The Body,0IpYDPNzFWxcLgZDkkrc5C,44,0.23,0.527,238960,0.789,0.0,F#,0.216,-6.052,0,0.0422,132.042,4/4,0.321,,
Alternative,Three Days Grace,Anonymous,1xI7M6PDSXLll1dt9j2snA,48,0.0177,0.493,193627,0.79,0.0,D,0.322,-5.238,0,0.0435,142.42,4/4,0.326,,
Alternative,Motörhead,Killed by Death,4W2CRPuOl8wN3aR7QmOmQE,55,5.18e-05,0.378,278307,0.953,0.000695,E,0.303,-4.969,0,0.0527,134.581,4/4,0.268,,
Alternative,Rival Sons,Keep On Swinging,1tP9umMLmXZ3qrXFGVq1y8,51,0.000892,0.209,239413,0.857,0.00123,C#,0.489,-5.419,0,0.0913,173.546,4/4,0.404,,
Alternative,Death From Above 1979,Trainwreck 1979 - Moulder Mix with in/out fades,06vOVdH94mIEjIgIhHdhdO,40,2.1e-05,0.522,226693,0.934,0.00399,F,0.253,-5.03,0,0.0617,135.052,4/4,0.304,,
Alternative,Planetshakers,Endless Praise - Live,6iD7c2EjxRKw9Ibx85mtXI,51,0.00539,0.54,246787,0.971,0.0,B,0.853,-3.777,0,0.229,127.982,4/4,0.42,,
Alternative,Masego,Love Be Like (Medasin Remix),3odmQXBPFdGJdslldms074,43,0.0442,0.719,197827,0.525,0.00326,G#,0.593,-8.13,0,0.0931,107.643,4/4,0.232,,
Alternative,Alice In Chains,"Over Now - Live at the Majestic Theatre, Brooklyn, NY - April 1996",7JGsjryRB00XsebAyy4Hy7,45,0.167,0.608,432560,0.502,0.00626,F,0.244,-10.45,0,0.0404,111.41,4/4,0.278,,
Alternative,Rise Against,Worth Dying For,1jYhVwOj06aYm3QeXi3j0L,46,0.000226,0.216,200000,0.984,3.68e-05,C#,0.369,-3.764,0,0.262,172.53,4/4,0.398,,
Alternative,MARINA,I'm a Ruin,6fODVIVjNDHTSzlEHSsCQt,44,0.048,0.345,272048,0.724,0.00026,F,0.413,-7.521,0,0.0444,110.148,4/4,0.381,,
Alternative,Pearl Jam,Go (Remastered),7M1L2Cv5025QeywNsdfPDK,50,4.34e-06,0.468,193427,0.863,0.334,F,0.33,-7.037,0,0.0493,140.267,4/4,0.377,,
Alternative,Primus,Tommy The Cat,1efp2bPw7ssJpCi0Almgsx,47,0.00187,0.526,254560,0.985,0.185,C#,0.563,-3.694,0,0.135,128.86,4/4,0.312,,
Alternative,Throw The Fight,Bury Me Alive,2XxFFYRj73Te3IxsZ3ewWv,46,0.000126,0.315,226258,0.946,0.0,F#,0.342,-2.679,0,0.067,154.969,4/4,0.426,,
Alternative,Sevendust,Face To Face,3n2NMm3U3b6ru44ErBoegZ,46,0.00182,0.633,234773,0.972,5.61e-05,C#,0.657,-3.026,0,0.0616,109.998,4/4,0.416,,
Alternative,Zacari,Midas Touch,7dM1LXzErIt04ksmaMdDI3,44,0.0124,0.572,182924,0.682,0.0047,C#,0.219,-7.171,0,0.322,146.905,4/4,0.313,,
Alternative,Demon Hunter,The Last One Alive,4FWR2XOeo819dtUVRr3OZ1,40,3.67e-05,0.45,265000,0.906,0.283,F#,0.35,-3.929,0,0.0439,105.028,4/4,0.305,,
Alternative,Movements,Deep Red,5ViV3eI7b2O2HsjHtOGWze,43,0.000113,0.441,325493,0.819,0.0633,B,0.275,-7.245,0,0.0444,128.676,4/4,0.154,,
Alternative,Destroyer,Painter in Your Pocket,2kkJENGuusOzj1vXN3s0xO,49,0.674,0.566,250013,0.511,3.02e-06,F#,0.221,-8.826,0,0.0614,123.311,4/4,0.258,,
Alternative,Catfish and the Bottlemen,Coincide,1Au3FoCGdYXtecmFc5s2l1,54,0.000193,0.503,186000,0.858,4.27e-05,F#,0.378,-4.751,0,0.0479,139.562,4/4,0.442,,
Alternative,BANKS,Drowning,5EAIvJhrfTJJEc0JH5q8m7,49,0.496,0.295,249627,0.6,0.000784,B,0.282,-7.775,0,0.0672,162.265,4/4,0.314,,
Alternative,Evans Blue,Cold (But I'm Still Here) - Single Version,5qmV4noRVGX6oDvQlm3Y9M,43,0.0169,0.416,233240,0.948,0.0,C#,0.295,-3.887,0,0.175,140.039,4/4,0.396,,
Alternative,Jeremy Camp,He Knows,1sglby2dgYxUyca0wcBRhw,44,0.00161,0.409,208480,0.886,0.000158,C#,0.326,-4.531,0,0.0506,172.005,4/4,0.365,,
Alternative,Hollyn,i feel bad for you,4nZY2cH4wKyF4nhDVJtGeh,37,0.0296,0.546,220627,0.659,0.0,D#,0.234,-6.441,0,0.0468,133.097,4/4,0.419,,
Alternative,Hollywood Undead,Usual Suspects,317OvhGA2i1uUp8ho4gSGu,48,0.000454,0.496,227000,0.942,1.87e-06,B,0.452,-3.171,0,0.0936,174.03,4/4,0.328,,
Alternative,HELLYEAH,Human,2SYvVwWywrzQRskxBWvCq0,47,2.28e-05,0.507,213087,0.99,0.0,C,0.347,-3.517,0,0.121,135.053,4/4,0.28,,
Alternative,Deftones,Prayers / Triangles,0B1Iqqq8wVoXM5R5glHQES,46,0.000107,0.381,217920,0.905,0.43,F,0.211,-5.05,0,0.0676,142.545,4/4,0.396,,
Alternative,Brent Faiyaz,So Far Gone / Fast Life Bluez,3Lj4DA8yaVF17X2buYZGJC,46,0.841,0.511,331018,0.439,3.12e-05,A,0.225,-11.79,0,0.218,159.815,4/4,0.124,,
Alternative,Hollywood Undead,How We Roll,109Y5z2sySzx3OWCNlgfYE,48,0.0551,0.487,285413,0.966,0.0,E,0.331,-3.343,0,0.276,183.947,4/4,0.204,,
Alternative,Stitched Up Heart,Lost (feat. Sully Erna),2ZPILPb1oDWzuB2VsIF17f,43,0.000183,0.517,207735,0.971,0.0,A,0.236,-3.697,0,0.103,105.011,4/4,0.172,,
Alternative,Florence + The Machine,Bedroom Hymns,5xJt5bwhmypiqHRVDjPGYH,43,0.102,0.533,181120,0.868,1.1e-05,E,0.405,-4.282,0,0.0485,106.0,4/4,0.241,,
Alternative,Five Finger Death Punch,Crossing Over,0U3aP0QocitGhyqIZOfe4R,40,6.55e-05,0.378,174160,0.898,8.18e-05,B,0.28,-3.855,0,0.0639,195.747,4/4,0.128,,
Alternative,The Mars Volta,Roulette Dares (The Haunt Of),32Uk6r7BFqNfpUVOFuQZFk,44,0.0111,0.199,450627,0.926,0.0187,A,0.236,-4.993,0,0.356,162.565,3/4,0.283,,
Alternative,Dead by April,Losing You,7HHiu0FB8Xel6ZAJG1irw0,42,0.014,0.174,237867,0.912,0.0,D,0.306,-4.208,0,0.128,179.946,3/4,0.188,,
Alternative,Remo Drive,Name Brand,70UlWnnzlxKN8ntfaIzDXj,41,0.00141,0.588,317116,0.807,9.61e-06,F#,0.21,-6.426,0,0.083,145.043,4/4,0.419,,
Alternative,Rise Against,Architects,1O7oz3f9EuSeeX0J7t5z6J,50,0.000571,0.183,222627,0.984,1.84e-05,A#,0.288,-2.654,0,0.186,182.41,4/4,0.36,,
Alternative,Butthole Surfers,Who Was In My Room Last Night?,6DVNQXL9LRzKq8zjyFEuTC,45,0.000824,0.306,249000,0.889,0.0121,F#,0.271,-8.691,0,0.117,182.054,4/4,0.255,,
Alternative,Tone Stith,Take It There (feat. Ty Dolla $ign),21vHpgMQmuRzc1VXJDPyyh,45,0.00434,0.662,251973,0.577,0.0,B,0.215,-5.259,0,0.0513,117.007,4/4,0.362,,
Alternative,Sonder,Lovely,1c2wTe7doRRk2n1XZe0KAM,43,0.579,0.489,291449,0.503,0.000626,G#,0.619,-9.001,0,0.0464,143.977,3/4,0.13,,
Alternative,Queens of the Stone Age,The Sky Is Fallin',3hoUASQwAAUwpQGXH8VioM,41,0.114,0.364,375867,0.781,0.000245,A#,0.732,-4.4,0,0.0975,169.036,3/4,0.338,,
Alternative,Amon Amarth,Shield Wall,0gU58a8WjPaEG3Dt56i4Fr,45,0.00598,0.547,227222,0.957,0.498,A#,0.315,-5.74,0,0.0772,129.996,4/4,0.185,,
Alternative,Small Black,Sun Was High (So Was I),2hc6fCrA3pmmh4EJtzMBs9,49,0.0123,0.505,231680,0.882,0.462,C#,0.255,-6.051,0,0.0405,112.983,4/4,0.37,,
Alternative,Can't Swim,Your Clothes,6R9xG17MVoCD5OiZd7NRmX,43,0.00384,0.493,138613,0.933,0.00386,C#,0.267,-3.406,0,0.0826,137.056,4/4,0.382,,
Alternative,CZARFACE,Bomb Thrown,46efwIlSpvdURIubZCs3jC,46,0.0303,0.574,272245,0.593,0.157,C,0.369,-9.942,0,0.375,176.243,4/4,0.392,,
Alternative,Slipknot,Get This,5GOfjX6UN5yyDkMGl8nrnn,48,0.0176,0.35,123400,0.992,0.0,C#,0.742,-5.031,0,0.269,116.011,4/4,0.111,,
Alternative,THEY.,Motley Crew,2HPDOag9znPlaAIBDS8BFM,43,0.0436,0.725,208784,0.936,1.4e-05,F#,0.771,-5.323,0,0.0626,105.029,4/4,0.25,,
Alternative,Adam Jensen,Sandcastles - ToWonder X Severo Remix,1TgDJSj2toOHuB2rybLdQb,46,0.245,0.613,214400,0.825,0.0,G#,0.245,-2.717,0,0.187,150.072,4/4,0.402,,
Alternative,Smino,WE GOT THE BISCUITS,1fJL0EgvPrLIltnF0d3CbR,42,0.45,0.468,269244,0.733,0.0,G#,0.414,-6.271,0,0.398,129.974,4/4,0.289,,
Alternative,Parkway Drive,I Hope You Rot,6t1s0Vj1gLkYyzkDQuAQEU,48,0.000369,0.475,290127,0.975,0.000536,E,0.412,-4.668,0,0.0752,140.028,4/4,0.358,,
Alternative,NEEDTOBREATHE,NO EXCUSES (Acoustic Live),7ramsuRnc706xxCeBSQJtQ,44,0.55,0.377,291027,0.504,9.35e-05,F#,0.72,-7.546,0,0.0439,131.032,3/4,0.285,,
Alternative,Dope,Rebel Yell,2rF1yxzb3jIySvXxqoDrNn,48,0.00011,0.326,245053,0.949,0.186,A#,0.275,-4.226,0,0.0885,166.946,4/4,0.305,,
Alternative,Death Grips,Hustle Bones,5PXyH5bb5fbVfO8LjByhBb,46,0.104,0.6,192360,0.982,0.0,E,0.343,-2.996,0,0.201,110.015,4/4,0.277,,
Alternative,Soundgarden,Jesus Christ Pose,2UoHjfejHhemj0KSWCOV2A,45,7.34e-06,0.311,351360,0.959,0.668,F#,0.287,-5.939,0,0.106,134.425,4/4,0.324,,
Alternative,Kari Faux,LEAVE ME ALONE,5hDwVwRdgcC4msudLCoapL,43,0.526,0.717,187585,0.447,0.0,E,0.245,-11.458,0,0.0563,121.047,4/4,0.404,,
Alternative,Coheed and Cambria,Queen Of The Dark,5ovhVLRNsCCGRA6XXqYnh0,41,0.00798,0.512,351467,0.874,0.000106,A#,0.246,-6.182,0,0.0558,126.029,4/4,0.129,,
Alternative,TWENTY88,2 Minute Warning,29pJCtNljzyBHHEYXmSIL2,43,0.111,0.465,279693,0.592,0.0,E,0.499,-7.701,0,0.166,149.95,4/4,0.402,,
Alternative,Doja Cat,Down Low,2VWaX5BNrwyqt12RmwgM4E,43,0.00184,0.556,211093,0.745,0.0,F#,0.367,-6.409,0,0.169,141.252,4/4,0.442,,
Alternative,The Mars Volta,Eriatarka,310CmUstbdDdogxSO340qU,43,0.0262,0.184,380436,0.956,0.00223,F#,0.54,-2.552,0,0.222,158.562,3/4,0.277,,
Alternative,Rise Against,Wolves,4cHwmGNGR4Tng8vbUypjfd,49,0.000166,0.236,217720,0.967,0.000108,F#,0.413,-2.604,0,0.0916,168.648,4/4,0.311,,
Alternative,THEY.,Silence,1cPQR5opkdOCiTu0tgwYL7,44,0.0501,0.59,213526,0.56,1.6e-06,F#,0.339,-5.644,0,0.205,159.958,4/4,0.304,,
Alternative,Masego,Sego Hotline feat. Krs.,0JwG03lkrLmyd0XavtkCVw,43,0.381,0.843,224040,0.384,0.000491,A,0.321,-11.385,0,0.254,112.975,4/4,0.324,,
Alternative,Coheed and Cambria,It Walks Among Us,7AWljUlltUXXC1eUrlHdNb,41,0.007,0.594,329840,0.948,0.00051,G,0.218,-5.381,0,0.0821,135.041,4/4,0.3,,
Alternative,Sepultura,Roots Bloody Roots,6ursmCnbc9oDRGa2yHKkoZ,57,0.000337,0.428,212253,0.874,0.0419,E,0.311,-6.664,0,0.128,119.708,4/4,0.261,,
Alternative,Hollywood Undead,Nobody's Watching,2DmbTDWgjXdRHLjqCcq4He,47,0.0269,0.628,238680,0.788,0.0,D,0.223,-2.844,0,0.047,117.031,4/4,0.122,,
Alternative,Amon Amarth,"Mjölner, Hammer of Thor",4n6U0UBvOC4ppkxqxBeMiQ,44,0.000368,0.349,283896,0.974,0.0465,G,0.387,-5.492,0,0.126,185.066,4/4,0.327,,
Alternative,Can't Swim,"""sometimes you meet the right people at the wrong times""",1J5WWo4zSTWIKD7VFr6wn4,43,0.000109,0.382,188994,0.851,3.73e-06,E,0.335,-6.023,0,0.08,197.883,4/4,0.331,,
Alternative,As I Lay Dying,A Greater Foundation,1x1NTUH1QUJEiBnkAMy0Mq,46,0.000585,0.522,226213,0.992,0.00093,D#,0.665,-3.234,0,0.114,124.983,4/4,0.365,,
Alternative,Njomza,Ridin Solo (Arvfz Remix),30cY11KFjLZPAgAJ7aKQhI,45,0.0499,0.378,182051,0.707,0.0226,B,0.323,-4.675,0,0.0809,126.696,4/4,0.397,,
Alternative,Deftones,Beauty School,5sUCU4eiyf0pplIJ7OGEoc,44,5.9e-05,0.397,287840,0.9,0.024,D#,0.228,-5.968,0,0.0589,106.448,4/4,0.204,,
Alternative,Rob Zombie,Sick Bubblegum,1cbNBIrRWP4PlJeyjb7ZmT,46,0.00152,0.642,224267,0.972,2.39e-05,F,0.384,-3.047,0,0.0967,118.035,4/4,0.421,,
Alternative,Always Never,Canadian Dubai,46u9wVdnhRjBPagxRwwXQ5,45,0.0697,0.671,212571,0.519,0.0,F,0.273,-6.156,0,0.0454,140.006,4/4,0.265,,
Alternative,Editors,Munich,2QN3pPQYoKsh5dIgEVnsYG,57,0.000551,0.175,226427,0.875,0.0347,G,0.324,-4.383,0,0.0527,149.366,4/4,0.394,,
Alternative,New Order,Plastic - Live at MIF,2JlKhzlQsXgjlu22wZtvhd,29,0.00823,0.562,479107,0.937,0.435,F#,0.976,-6.859,0,0.0625,130.005,4/4,0.309,,
Alternative,311,Too Late,72883LUIaCoAnlKjTaiXip,38,0.0088,0.532,323760,0.943,2.01e-05,F#,0.448,-7.391,0,0.0794,142.072,4/4,0.214,,
Alternative,The Black Keys,The Baddest Man Alive,2Gg9tkVjRYoZHhXzBeYyuV,48,0.0803,0.526,230907,0.798,0.00213,A,0.54,-8.164,0,0.321,168.635,4/4,0.303,,
Alternative,Alice In Chains,God Am,4qtI3fywJI6Jsr9wx3GE31,41,0.00819,0.464,248000,0.923,0.00882,G#,0.299,-6.535,0,0.209,157.636,4/4,0.446,,
Alternative,Theory of a Deadman,Drown,2Mg338eKMZKe3dMvCY1Y77,43,2.57e-05,0.476,221747,0.936,0.000729,C,0.255,-4.906,0,0.0645,141.959,4/4,0.385,,
Alternative,The Raconteurs,Broken Boy Soldier,08QMa0YdlIYRY9peDOVCLe,46,0.00626,0.401,182227,0.853,0.224,E,0.334,-5.32,0,0.0589,138.024,4/4,0.377,,
Alternative,Parkway Drive,Romance Is Dead,6Q9XnZPl7qbvvYV3UBz6bP,44,0.000447,0.221,317907,0.924,0.0068,F#,0.389,-4.57,0,0.123,146.797,4/4,0.154,,
Alternative,Aftertheparty,Reflection,6BOO8QBkSJG8T7WoZsgOLC,42,0.214,0.879,253452,0.386,0.000103,A,0.217,-12.887,0,0.205,129.971,4/4,0.248,,
Alternative,Royal Tusk,Aftermath,40n8ZJVmwkdNAUBZSv8Xhg,43,0.00166,0.437,209109,0.934,0.0,F#,0.317,-3.227,0,0.0915,144.135,4/4,0.431,,
